"","text","screen_name","user_id","created_at","favorite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"2756","Since March 19, 2020, there have been 3,795 reports of hate incidents against the #AAPI community.

4 days ago, the leader of the Republican Party used the racist phrase ""China Virus.

The GOP owns this violence.

#StopAAPIHate #StopAsianHate 

https://t.co/37w6vDljWC","borisjola","2157993271",2021-03-17 20:01:48,0,1452,"Miami, FL",202,760,NA,"en"
"2757","Saggy aunty and Saket GooKhale fighting with each other.
Do we need anymore confirmation that Congress party is close to extinction ?","jay201194","781499861262671873",2021-03-17 20:01:48,0,8,"Varanasi",254,265,NA,"en"
"2758","Remember Saggy's pessimism on Pappu party's sagging fortunes in upcoming polls come from the fact that Boxer regularly gets Pradip Gupta's poll numbers","jay201194","781499861262671873",2021-03-17 20:00:41,0,137,"Varanasi",254,265,NA,"en"
"2759","The After Party is on in one hour to round off The African Takeover! Great day for the first African Takeover thanks to the clubs @tribe55x @WABAClubhouse SADC Unites @ African Recovery! @stephssimon @rohanseth @pdavison Join us for the After Party https://t.co/4wAKfR4TW4","LAMaingi","774254689508532225",2021-03-17 20:01:48,0,1,"London, England",305,1046,NA,"en"
"2760","Love the new jam Steve.  I don’t wanna party hits super different i love it @justmike","phil_bachman","1118205656446717955",2021-03-17 20:01:48,0,0,"",58,178,NA,"en"
"2761","The Tories in Scotland should always be referred to as ‘Boris Johnson’s Tory party’ as that is what they are. The people of Scotland need to understand this.","Frecklish1","445789768",2021-03-17 20:00:36,0,29,"",6429,6221,NA,"en"
"2762","Good god! There’s another one. Even Monty Python’s Judea wasn’t so bountiful....  https://t.co/UdWwIbPUcE","Frecklish1","445789768",2021-03-17 20:01:30,0,19,"",6429,6221,NA,"en"
"2763","Utterly furious that the Chair of the local Labour Party CLP @EastwoodLabour has called my partner telling them to census  MY !!!social media posts because I’m a Tory and I upset the candidate outing her for bullying ! @scottishlabour @AnasSarwar utterly shocking behaviour !!!","martinharkins","154600899",2021-03-17 20:01:48,0,0,"Newton Mearns, Scotland",25,176,NA,"en"
"2764","Chocolate party and oreo ice cream with milk <U+0001F95B> https://t.co/PB9MWqXGsi","JUNGGKOOK97","1318131550655967233",2021-03-17 20:01:47,0,207,"he/him",284,471,NA,"en"
"2765","@rashweatm @ZANUPF_Official Regardless of one educational background Proverbs 1 vs 7 has got "" The fear of the Lord is the beginning of wisdom"" so joining ZANU at this critical era mmmmm it leaves a lot to be desired a party that abuses people daily mmmm Ityai Mwari !
#ZanupfMustGo","IshumaelChikwa1","1126760693946994688",2021-03-17 20:01:47,1,0,"",81,97,NA,"en"
"2766","Edwina Currie compared Princess Diana’s public show of solidarity with AIDS sufferers to Johnson’s ignorant herd-immunity misinformation bollocks on Covid transmission?

Fuck, the Tory Party is shameless.","radicleray","1920414499",2021-03-17 19:57:56,0,39,"Holding on by a thread",2245,2201,NA,"en"
"2767","@atrupar We’re still witnessing the largest under-reaction to a violent insurrection led by a sitting president in the history of humankind. It’s because the Republican Party/trump are experts at one thing: Denying the premise of reality and convincing people anti-government is government","goodwichi","344463650",2021-03-17 20:01:46,0,47,"",18,92,NA,"en"
"2768","#auspol
So Liberal MP Nicolle Flint is blaming Penny Wong &amp; Tanya Plibersek for not supporting her being bullied during the last Election Campaign

The same Campaign that someone in her Liberal Party covered up the alleged Rape of female Staffer #BrittanyHiggins","TheBigShip","2492411154",2021-03-17 19:57:58,0,35,"Curmudgeon Cove, Australia",3498,4308,NA,"en"
"2769","@Hendo968 As an Asian American who's grandfather died because of communist party actions, you should be ashamed of yourself.","letatcesmoi","1125941475290877955",2021-03-17 20:01:46,0,0,"Somewhere in Maryland.",4,56,NA,"en"
"2770","@aturtlenamedbo1 Where do old Dem Party shepherds go...sheep heaven?","hart_rm","1118276669410816006",2021-03-17 20:01:46,0,0,"Ohio, United States",201,512,NA,"en"
"2771","@RepBeatty @RepLucyMcBath @RepAdams @TheBlackCaucus @HouseDemWomen @RepLawrence @RepRobinKelly @NikemaWilliams But we won't pass M4A for women and their children, we'll just tweet and do photo ops while we serve the for-profit corporations funding the Dem Party.","hart_rm","1118276669410816006",2021-03-17 19:55:41,0,0,"Ohio, United States",201,512,NA,"en"
"2772","@nachosarah Naw. There's just as many angry, stupid women as there are men. Republican party is proof of that.","J_Jacobs52","523048417",2021-03-17 20:01:45,0,0,"",21,146,NA,"en"
"2773","@Strandjunker Because racism, misogyny, and white supremacy are the three tent poles holding up the Republican party","J_Jacobs52","523048417",2021-03-17 20:00:30,0,0,"",21,146,NA,"en"
"2774","@gideon_ @liamyoung Please tell me you are joking about the bit about the current state of the Labour Party <U+0001F914>
It’s the worst version of it yet in my adult life time!! <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>","therazor100","245559693",2021-03-17 20:01:45,0,0,"wirral",1416,2225,NA,"en"
"2775","@teririch @BCReality @sunlorrie The BC Libersls are the de facto conservative party in this province.","CandidCyclist","1332392241805942785",2021-03-17 20:01:44,0,0,"Vancouver, British Columbia",16,96,NA,"en"
"2776","#LOVERRUKK x #SEHUN: would you like to have a cola party with us? <U+0001F964>

p.s. <U+0E42><U+0E1B><U+0E23><U+0E14><U+0E14><U+0E39><U+0E17><U+0E35><U+0E48><U+0E19><U+0E35><U+0E48><U+0E19><U+0E30> <U+0E40><U+0E25><U+0E34><U+0E1F><U+0E1F><U+0E1F><U+0E1F><U+0E1F><U+0E1F><U+0E1F> @loverrukk <U+0001F90F><U+0001F3FB> https://t.co/9N1zYfeLix","jess66822520","1370561253014450177",2021-03-17 20:01:44,0,7,"",1,81,NA,"en"
"2777","party time again https://t.co/oKMwr7Nu0W","synthdaddie","447674613",2021-03-17 20:01:44,1,0,"center of your universe",3303,696,NA,"en"
"2778","Let's take Mian Nawaz Sharif jalsa  to every corner of Pakistan and let them know he lives in every house across Pakistan. we wanted to work along with a democratic party as cause is big but they underestimated us
#<U+0646><U+0648><U+0627><U+0632><U+0634><U+0631><U+06CC><U+0641><U+200C><U+06A9><U+06D2><U+062F><U+0634><U+0645><U+0646>_<U+062C><U+0645><U+06C1><U+0648><U+0631><U+06A9><U+06D2><U+062F><U+0634><U+0645><U+0646>","NisaPml","1277622437866352641",2021-03-17 20:01:44,0,105,"Pakistan",156,42,NA,"en"
"2779","Mariyum Nawaz is leading Pakistan biggest political party so dont think to make her fool we will make decisions which will be better for this nation ...
#DontMessWithMaryam
@MaryamNSharif https://t.co/HH99zOVLSh","NisaPml","1277622437866352641",2021-03-17 19:58:30,0,111,"Pakistan",156,42,NA,"en"
"2780","@LindaVarroso @kylenabecker Linda I’m sorry, but that’s a load of crap. You’re regurgitating leftist liberal propaganda. Quote me some facts where that goes on, not the same old party line BS.  And don’t even mention lines in 2020, because that would not be fair to mention because of the stupid pandemic.","dragondesignUSA","2646683966",2021-03-17 20:01:44,0,0,"",33,84,NA,"en"
"2781","OPINION | Associate Editor Kristal Grant argues that Prince Harry and Meghan Markle’s recent interview demonstrates why the British monarchy cannot be reformed. https://t.co/cohHVH4C2i","KIMPY123","25701565",2021-03-17 20:01:43,0,1,"",738,1329,NA,"en"
"2782","This oil stain knows how to fuckin party https://t.co/VntnB4b4hN","MrBadTakes","1078363510852239361",2021-03-17 20:01:43,0,0,"Jackson, MS",64,282,NA,"en"
"2783","If you had a birthday party at the YMCA pool, you’re immune to coronavirus","SamClinger","423157378",2021-03-17 20:01:43,0,0,"",193,177,NA,"en"
"2784","@Torikit ""Leader Keir Starmer has agreed at the last minute that the Labour Party should vote against the police, crime, sentencing and courts bill due to be debated in parliament this week. But alarmingly his original position was that Labour MPs should abstain...""","br_nning","1020686023129550849",2021-03-17 20:01:42,0,0,"Buckinghamshire",7185,5475,NA,"en"
"2785","Party with Fireboy tonight at Toscana Hotel while watching the Heineken UEFA Champions League. All round entertainment  <U+0001F525>
#HeinekenUCLinEnugu https://t.co/jVZW94Irqa","onlyonesparky","1317372481070661634",2021-03-17 20:01:42,0,19,"With your babe yoooo! ",3632,3558,NA,"en"
"2786","SARIN: I hear that's pretty common for moms though...
JACKO: Speakin' of kids, wanna grab them and do somethin' before the St. Patty's party?
SARIN: Park? *smiles hopefully* It's a pretty nice day and they love the swings. I just need to put the corned beefs in before we take
2/3","amina_leeds","883851504704081920",2021-03-17 20:01:42,0,0,"California, USA",6743,1722,NA,"en"
"2787","@IsoDefenderK @ZaneCapalot Join they party so I can join dyckman","150Dre","374800885",2021-03-17 20:01:41,0,0,"Trenches",1527,370,NA,"en"
"2788","@DTWIESE Barring dementia, I will never forget.  And unless the Republican Party reforms completely and actually supports democracy AT THE VERY LEAST, I will never consider voting for them.  They are a seditious white grievance party consolidating power at ANY cost to our country.","gaspingrepublic","2996918948",2021-03-17 20:01:41,0,0,"",95,92,NA,"en"
"2789","Lol you get massively ratioed on every post you make about THC caps @SpencerRoachFL.

I haven't seen a SINGLE member of your party like any of your tweets either.

It's like they want to avoid getting involved in this.

Kill the bill, Roachy https://t.co/rcclX3fYfq","EyesOnFLMJ","1276190993260392448",2021-03-17 20:01:41,4,0,"Florida",1026,594,NA,"en"
"2790","Party packs, games, raffles, competitive trivia, and more! All from the comfort of your own home. Join us in support of our no-charge tech education and career readiness programs on Saturday, April 17. 100% of funds will go directly to our mission. 

https://t.co/o2wr3gt3fN https://t.co/RNfIKfD7Fm","LoriRasmussen3","501998710",2021-03-17 20:01:41,0,1,"St Louis, MO",368,647,NA,"en"
"2791","@GOP @Justin_Riemer The only problem with our elections is Russian interference, but y’all aren’t worried about THAT. The Retrumplican Party deserves to go up in flames.<U+0001F525><U+0001F525><U+0001F525>","LindyGWells1","1319640944308867072",2021-03-17 20:01:41,0,0,"TX",182,573,NA,"en"
"2792","Go green this St. Paddy's Day and decorate your home with these easy DIY St. Patrick's Day decorations. From glitter art to leprechaun hats and more, here are the best St Patrick's Day decorations your party needs. https://t.co/LuwPAbWtSj https://t.co/tCxDj3YuFp","ChrisErrolFlynn","82178344",2021-03-17 20:01:40,0,0,"Vancouver Island",177,246,NA,"en"
"2793","@GrumpyCatterman @RinAldrin Skald is fun, but I just like running STR bard. It may not be optimized, but it has less penalties for using your class features for the entire party.","Dude_lor","1044190652379131905",2021-03-17 20:01:40,1,0,"",37,133,NA,"en"
"2794","I don’t want to get high hopes but god I will be so happy if really it’s edser engagement party like they deserves more than anything to be happy together <U+0001F97A>","fairyedamiyy","1362212839470039049",2021-03-17 20:01:40,0,0,"Turkey",75,134,NA,"en"
"2795","@mindfulvegan_ca @liberal_party @cafreeland @jannarden @JustinTrudeau The PCs ushered in an era of deregulation and privatization that is still harming us. They also tried to criminalize abortion until the senate stepped in. Just because they weren’t ideological nutjobs like today doesn’t make them progressives.","grayfogboundst1","1281315480737906694",2021-03-17 20:01:40,0,0,"Kingdom of Canada",466,650,NA,"en"
"2796","International Broadcast Media Presents ""The Online Dinner Party"" March 17, 2021.... https://t.co/ZDZQOo1Kma","Bluesman62","17825682",2021-03-17 20:01:40,0,0,"Durham, NC",2013,4971,NA,"en"
"2797","× : Wow. Joins the party. <U+0001F920> https://t.co/MuTCvFlAei","katakIuzo","122209663",2021-03-17 20:01:39,1,0,"<U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+3164><U+2023>  <U+1D0D>+ <U+1D0F><U+0280><U+026A><U+0262><U+026A><U+0274><U+1D00><U+029F> <U+1D18><U+1D0F><U+0280><U+1D1B><U+0280><U+1D00><U+028F><U+1D00><U+029F> <U+1D0F><U+0493> <U+0001D495><U+0001D489><U+0001D486> <U+0001D477><U+0001D468><U+0001D473><U+0001D46C> <U+0001D46F><U+0001D476><U+0001D479><U+0001D47A><U+0001D46C><U+0001D474><U+0001D468><U+0001D475> || <U+0001D426><U+0001D42E><U+0001D427> <U+0001D422><U+0001D42C> 21+ || <U+0001F480> '  ´ -",1549,415,NA,"en"
"2798","Former Union minister, MP from Ahmednagar and Senior #BJP leader, @DilipGandhiMP ji died at a private hospital in Delhi today early morning. 
He was COVID-19 positive.
His demise is a great lose to our party.
My heartfelt condolences on behalf of @BJP4PuneCity .
<U+0001F490><U+0001F490><U+0001F490> https://t.co/SKPg3DP5ns","Swapnil_Rebel","1156036998869573640",2021-03-17 20:01:39,0,10,"Pune, India",32,491,NA,"en"
"2799","You asked for it - You GOT IT!<U+0001F60E>
<U+0001F449>We EXTENDED the Birthday Quest by another day! <U+0001F4C5><U+0001F4C5><U+0001F4C5>
<U+2764>Like <U+0001F5E3>Share &amp; Finish it NOW<U+0001F3C6>https://t.co/tuMlPvM5fw

#BestBackgammon<U+0001F3B2> #win #birthday #Bday #party #boardgames #backgammon #game #freecoins #bonus #play #wishes #lastcall #dice #newdice https://t.co/NbkyFiRXfo","nandonegocio","2965810774",2021-03-17 20:01:38,0,1,"",12,149,NA,"en"
"2800","@get_down_withit @En19831 I party agree and wanna make something clear here, I’m not suspicious nor am I jealous but I have a question. Why put it on social media if you don’t want people to talk about it?","H_baby_girl","894107681245597696",2021-03-17 20:01:38,2,0,"Harry's watermelon farm.",748,725,NA,"en"
"2801","Party rockers in the lake!","444kiki_fae_b0t","1160024199118954496",2021-03-17 20:01:38,0,0,"",6,7,NA,"en"
"2802","@The_Kennel_  hosting a Texas Hold’em St. Patty’s Day Party<U+0001F436> https://t.co/J0dsHHqXr3","PupMauliKai","1313032344333291520",2021-03-17 20:01:38,0,0,"Alaska, USA",700,989,NA,"en"
"2803","This should have been done in India after the bloody partition on religious lines. Instead we got slapped by a secular constitution that reduced the aggrieved party, the Hindus in this case to the status of second class citizens. https://t.co/lVp0IzLThu","sentinel2107","148253606",2021-03-17 20:01:38,0,3,"",222,1174,NA,"en"
"2804","Thank you to everyone who joined our first room! Our next room will be tomorrow evening on the clubhouse app and will be an album release party celebrating Justice! The room will be open to the public, and not just members this time. @JustinCrew @JBCrewdotcom @247PAPSTV https://t.co/0qAnfMSdAP","biebsclubhouse","1370383955548106755",2021-03-17 20:01:37,1,0,"Clubhouse App",102,377,NA,"en"
"2805","minhyuk mention party come orn please gusto ko magising","yookgolaz","1300415680827752449",2021-03-17 20:01:36,0,0,"btob <U+2661> sf9 | she/her",288,368,NA,"en"
"2806","Inspired to join the @Likud_Party because of its history and values, Jerusalem’s Deputy Mayor @FleurHassanN explains why she is a Likudnik https://t.co/O33PfrVXyD","LehiRed","1205769293939515392",2021-03-17 20:01:36,0,4,"Called a Shape-shifting Alien by David Icke. B.A., M.A. Modern History. Deep inside a hidden lunar base, Dark Side of the Moon.",1610,539,NA,"en"
"2807","@chromaticallum Seems like u forgetting that 1 slave auction party she had<U+0001F923><U+0001F923>","JC4Fifteen","938423864756965377",2021-03-17 20:01:36,0,0,"",13,48,NA,"en"
"2808","The Conservative Party is now building Erin O’Toole’s image with...a Soviet helicopter. 

They’re having a rough few weeks, huh? https://t.co/vR0J0ELVUJ","OdysseusCA","36462468",2021-03-17 20:01:35,0,4,"North West Ontario",2560,4547,NA,"en"
"2809","15) It's your wedding night, I was so honored to be in the bridal party, I can't wait to clean every inch of you with my tongue once you're new husband is done using you.","TigerBites","273846748",2021-03-17 20:01:35,0,1,"<U+0001D63E><U+0001D66E><U+0001D665><U+0001D667><U+0001D66A><U+0001D668>",15526,16673,NA,"en"
"2810","@cazzerbooth Can you get some treats delivered to friends and then share them together on a Zoom party - worked well for me a couple of weeks ago, even though I spend day after day on Zoom et al.","SallyShorthose","26280728",2021-03-17 20:01:34,1,0,"UK",421,1053,NA,"en"
"2811","Lakha says that no political party cares about the success or failure of the morcha. That if they really cared, they would come together and fight against Delhi. 11/12 https://t.co/DiG15mxzR4","SikhMovement84","788915936355115008",2021-03-17 20:01:34,0,4,"Amritsar",3028,4832,NA,"en"
"2812","@Scotmeg2 You cant. Its the only party that supports it. Get independence then vote them down if you disagree with their other policies.","MelWhittaker5","1161241483388866560",2021-03-17 20:01:34,0,4,"Scotland, United Kingdom",3117,4902,NA,"en"
"2813","@80_mcswan Will always remain united in the fight for independence but shall not be rejoining the SNP.  The sooner we have a credible alternative pro-Indy party the better.","algaepondlife","855006385154781185",2021-03-17 20:01:33,0,2,"Helensburgh, Scotland",442,1075,NA,"en"
"2814","“As things stand, the party needs John Mahama more than John Mahama needs the NDC because this is the time we need the party to show leadership and move us forward.”  https://t.co/fpsTyC5y3t","Kiss_MeQquikk","1366542657338683393",2021-03-17 20:01:32,0,15,"Ghana",335,1341,NA,"en"
"2815","March 1950, Saint Patrick's Day party with the #SantaMonica Bay Women's Club. They really knew how to throw it down! 
#womenshistorymonth #HerStory #History #LosAngeles #StPatsDay #shamrock #Stpattys #green #Irish #eringobragh

https://t.co/1ktSQYiGhQ ID3.2.10190 https://t.co/D7LG0UDV8l","SMHistoryMuseum","717301826",2021-03-17 20:01:32,1,0,"1350 7th Street, Santa Monica",1054,541,NA,"en"
"2816","@udippy @chris_derry @AidanReilly @BrianOD_News @BBCJayneMcC @JoeBiden @MichealMartinTD @rtenews Dippy do you believe FF when they say they want a United Ireland or Fine Gael who have said they support the role the GFA has in a future UI? So every party is supportive of a UI including the one you vote.","SeanDerry9","1081196472798990336",2021-03-17 20:01:32,0,0,"Derry, ",529,1601,NA,"en"
"2817","@VinceCoglianese @tedcruz ..harkens us back to barefoot and pregnant agenda that the Party of Law and Order is pushing, along with voter suppression, sedition, and automatic weapons for all.","gee_vitamin","1308867260396630016",2021-03-17 20:01:32,0,0,"",3,12,NA,"en"
"2818","@USEmbassySerbia @FabriziSem ambassadoes, any coment on this acess to private information and a henious attack from a ruling party apparatchick on a respected civil society activist from @CRTArs https://t.co/pOmH3I3FtO","SreleAlex","894101621189337088",2021-03-17 20:01:32,0,0,"",454,612,NA,"en"
"2819","Hope everyone is enjoying #StPatricksDay I'm about to join the virtual party @OSheasIrishBar with @GreenHotClover","CllrNigel","21481209",2021-03-17 20:01:32,0,0,"Manchester",3216,1127,NA,"en"
"2820","@KaivanShroff The guy that was running as 3rd party had the same last name as the dem candidate, the republican won because of this. How low can the GOP go?","nonicara","243935801",2021-03-17 20:01:31,0,1,"Hudson Valley, NY",1482,2434,NA,"en"
"2821","&amp; I'm showing due gratitude to the only American party that did get their COVID relief bill written and passed into law, much to the anger &amp; opposition from every Republican politician.

Thank you, Democrats, thank you for helping me &amp; thank you for helping millions of us! https://t.co/icCyMoVjL9 https://t.co/lBCpkLH0Sa","LangtreeLillie","1368622896017334273",2021-03-17 20:01:31,0,0,"",89,179,NA,"en"
"2822","@FemboyPaganism POG ASGARD FEMBOY PARTY I CAN'T WAIT","FemboyMinecraft","1332762542893051906",2021-03-17 20:01:31,0,0,"",1530,368,NA,"en"
"2823","@laurenboebert It's obvious you don't have access to a dictionary, there are a lot dictionary apps you can download these days. As far as the non-issues you talk about, wasn't your party having a massive meltdown at the cult event called CPAC? Dr Seuss and Potato head were the topics of the day","BenoitLemus","1311882735191912449",2021-03-17 20:01:30,0,0,"",4,79,NA,"en"
"2824","Kenny dalglish once went to Liverpool fancy dress xmas party wearing a Liverpool shirt with a humo. They asked him who have you come as? 

He said - Peter Beardsley!!! <U+0001F602><U+0001F602><U+0001F602>","spursdab","834525515503513600",2021-03-17 20:01:29,1,0,"",2507,2482,NA,"en"
"2825","@Douglas4Moray @ScotTories Do you understand that is a perfect description of your party?

Do you also understand that you cannot give one positive reason why anyone should vote for you?

Are you still too chicken to stand only for a constituency seat?","stevenroy27","40659458",2021-03-17 20:01:29,0,0,"Scotland",2057,2532,NA,"en"
"2826","I want a Harry Porter themed birthday party.<U+0001F62D><U+0001F97A>","bontle_mabena","2244448496",2021-03-17 20:01:28,0,0,"Cape Town                     ",713,235,NA,"en"
"2827","@BMeiselas Weird times, weird party, weird country. 

Apparently, people have bad days. SMDH","PMorgan28385916","1171961586954772480",2021-03-17 20:01:28,1,0,"",244,244,NA,"en"
"2828","@Birmingham_81 @claregrogan2 @Tim_Burgess @LlSTENlNG_PARTY Similar pose! Portsmouth Locarno, October’81. https://t.co/RqOMgYnoVA","isetta_windsor","396800839",2021-03-17 20:01:28,1,0,"Windsor, UK",821,696,NA,"en"
"2829","in the mood for a huge party while i'm the one is BLASTING","IDOL_MYG","724978974074503168",2021-03-17 20:01:27,2,0,"she/her",1225,1125,NA,"en"
"2830","#GQP, former repuglican party, is following Trump into the abyss of hatred!  Red State AGs now devising tricks to divert covid-relief monies from citizens, towns/cities, &amp; small businesses, by handing out repuglican TAX breaks, to the ""makers"" of course, not to the ""takers.""","SlayClif","568322135",2021-03-17 20:01:26,0,0,"",19,22,NA,"en"
"2831","@AlaskanSenator @MockMEGS Oh we’re very busy but we prefer to stay peaceful. It’s funny you should bring that up actually because the one who brings it up so randomly is usually the one who’s doing it. Are you the party of genocide? Very sus indeed <U+0001F914>.","KarenDeVil69","1271948166536052736",2021-03-17 20:01:25,1,0,"Manhattan, NY / Washington DC",661,503,NA,"en"
"2832","@newjonnyberlin @UKLabour @carolynharris24 Starmer must be in the box talking about how progressive the Labour Party are yawn,yawn https://t.co/mC1rNfTpIJ","bloo66","1089122914031595520",2021-03-17 20:01:09,0,0,"",212,685,NA,"en"
"2833","Maren Morris has such big plans for her baby boy’s first birthday!
https://t.co/36Fu3zwBEq","RendezvousRadio","1546340588",2021-03-17 20:01:24,0,0,"",2116,727,NA,"en"
"2834","Keep your eyes peeled over the new few weeks for an official announcement, we can’t bloody wait to party with everyone again <U+0001F389> https://t.co/y8H1VaOl03","JDigglee","378145216",2021-03-17 20:01:24,0,1,"Manchester, England",859,1234,NA,"en"
"2835","@SankalpAmonkar @SankalpAmonkar sir, I understand about your busy schedule for municipal elections but I request you to kindly support us in having Youth Congress committee in CORTALIM CONSTITUENCY , We youth need congress party to support us. 
@IYCGoa @INCSGoa @girishgoa @INCGoa @digambarkamat","Shehzad0107","1366046473771646980",2021-03-17 20:01:24,0,0,"Goa, India",8,515,NA,"en"
"2836","Not long to go to our next weekly broadcast featuring @georgegalloway &amp; party members.

Unlike other opposition parties, we don't abstain or threaten to on the key issues affecting the working class and democracy. 

Tune in TONIGHT at 8pm to see what real opposition looks like. https://t.co/qz01bhSOaL","ellisnortsy","1212731786687463424",2021-03-17 20:01:18,0,10,"",366,1024,NA,"en"
"2837","Btw if your going to a house party tonight, you can’t be at mad how the government are handling the pandemic <U+2764><U+FE0F>","AnugrahaJ2","1081893585958699015",2021-03-17 20:01:24,0,11,"",4,101,NA,"en"
"2838","TAD is hosting their ""TAD Kick-Off party"" on March 27th. It's FREE! Check this flyer for more information. https://t.co/xeNg0BWGuE","DeafToronto","2322678175",2021-03-17 20:01:23,1,0,"",447,163,NA,"en"
"2839","i love mario party https://t.co/8gwK8GVmka","violatail","3317793764",2021-03-17 20:01:23,0,3550,"cali",75,886,NA,"en"
"2840","Night one of An Evening with @wreckno at @BoulderTheater is finally here! Tonight is SOLD OUT but limited tickets for tomorrow with special guest @GODLAZER still remain. Snag em while you still can fam!

<U+0001F39F><U+FE0F> at https://t.co/2tdyJDAGsh https://t.co/ON6QPOC0gP","PartyGuruUS","238250252",2021-03-17 20:01:23,2,0,"",4150,4042,NA,"en"
"2841","Live Pizza Party this Saturday <U+0001F480><U+0001F923><U+0001F923><U+0001F923> How many is that now? 7 this month? That we know of?","ValGal1212","873076206",2021-03-17 20:01:22,4,0,"",1134,68,NA,"en"
"2842","@Jamwanda2 Geriatric party. No plan for the future of young people. Young people should be given space and opportunity to determine their future. Geriatrics should retire, and make room for fresh, progressive ideas.
#DemLoot
#StopThePatrioticBill
#SaveChilonga
#SaveOurEducationZW","Vimbai34879137","1293429196082077696",2021-03-17 19:58:03,1,0,"",230,196,NA,"en"
"2843","@Simon_KhayaMoyo You left out aged sir. It should read, the aged people's party.
#StopThePatrioticBill","Vimbai34879137","1293429196082077696",2021-03-17 20:01:22,0,0,"",230,196,NA,"en"
"2844","Kerala Elections

KK Rema - widow of TP Chandrashekharan, who had been murdered by CPIM goons, placed as a UDF candidate at Vadakara

Last time LDF won this constituency&amp; this time Rema has an edge through tie up between her own party RMPI &amp; UDF

RMPI had 20 k votes last time https://t.co/8fNTsSyzMi","shefi360","866664984276852737",2021-03-17 20:01:22,0,16,"Kozhikode, India",99,314,NA,"en"
"2845","Another party at Art Life #SenÇalKapimi https://t.co/SfACGh5N8c","SencalkapimiNV","1360827371075502081",2021-03-17 20:01:22,0,19,"Las Vegas, NV",122,122,NA,"en"
"2846","@robmtaub @NYGovCuomo No , his not his a great governor , you leave him alone it’s politic party and we know whose behind it our governor is strong and will be tough than you think","SenioretaSousa","890846198",2021-03-17 20:01:21,1,0,"",155,165,NA,"en"
"2847","Dont judge the man for not letting third party batteries charge.","shin_swing_","814981961303392260",2021-03-17 20:01:20,0,0,"",13,1,NA,"en"
"2848","@AriFleischer Then why don’t we do this that whoever wins the majority in the house the minority party then becomes the majority in the senate. Divided government is what the founding fathers envisioned so all voices are heard and considered.","Huskie72","860693994",2021-03-17 20:01:20,0,0,"",6,40,NA,"en"
"2849","@TheTNHoller Bill the Bachelorette Party Boy.","CarmichelJohn","1056905537823088640",2021-03-17 20:01:19,0,0,"",356,628,NA,"en"
"2850","ITZY OFFICIAL FANCLUB MIDZY 1ST GENERATION

<U+2705>ADDITIONAL RECRUITMENT
UNTIL 2021.3.31 WED 23:59 (KST)
https://t.co/YuKc0RRWgT

<U+2728>The First FAN PARTY LIVE with Global MIDZY<U+2728>
2021.3.20 SAT 16:00 (KST)

#ITZY #<U+C788><U+C9C0> @ITZYofficial
#MIDZY #<U+BBFF><U+C9C0> https://t.co/JwEOyKXBZS","C_Miidzzy","851449555019157505",2021-03-17 20:01:19,0,4892,"",243,2272,NA,"en"
"2851","Republicans Hostility Grows Toward Illegal #Immigrants As Party Attacks Biden On Border
https://t.co/Fo6Csy44Nk https://t.co/h1Ia0uZBt5","ImmigrationPost","78817006",2021-03-17 20:01:19,1,0,"",20485,84,NA,"en"
"2852","The party denies  links to the militants and says it is coming under attack because of its fervent opposition to Erdogan's 18-year rule. https://t.co/p2xIaVaZ5w","The_NewArab","2380259108",2021-03-17 20:01:19,0,0,"London",116150,244,NA,"en"
"2853","Our streaming party has come to an end. Thanks for joining.
Good night everyone. https://t.co/5Nbtdz9tfn","BangtanUganda","1281175249170632704",2021-03-17 20:01:18,3,0,"",245,28,NA,"en"
"2854","#StPatricksDay is on. So grab a Shamrock shake and get ready to party at the comfort of your home https://t.co/DOInmjgneo","hd_think","1008862110388871168",2021-03-17 20:01:18,0,2,"Medford, OR",221,880,NA,"en"
"2855","Let the legendary Kim army-people a years, make the scientific revolution and let tideland of a song Kim party!","KimilsungismBot","3131210429",2021-03-17 20:01:18,0,0,"The People's Fairyland",38,3,NA,"en"
"2856","What do you think is faster?
1) the speed of light 
2) the speed of space 
Or 
3) the speed of rich white monsters deleting their stories and going private when they finally expose the inner workings of their floating klan party?","ErueraK","1156137746592718849",2021-03-17 20:01:18,0,1,"Hamilton City, New Zealand",290,183,NA,"en"
"2857","Mad how I sat next to a boy at a house party a couple of years ago and now he’s shouting at me for not putting my recycling in the bin properly","em_mid","1139232240",2021-03-17 20:01:18,1,0,"Chester, England",290,186,NA,"en"
"2858","F#ck @KevinFrazier. Take black women's name out of your  rancid triple <U+0001F99D><U+0001F99D><U+0001F99D>mouth. Disgusting. That filthy Sharon called the cops on a gal who won a raffle at her party. She is indecently inhuman #sussexsquad https://t.co/RCHg1aBsIK","VanelStanton","1213904996774768640",2021-03-17 20:01:17,1,0,"",118,0,NA,"en"
